image_name,x_min,y_min,x_max,y_max,label,CaloriesPerServing
87839036-indian-traditional-sweet-food-ghewar-jpg_554688468_jpg.rf.c27d2a6b38dc09b1e89f0dec76ca6b50.jpg,0,0,637.0,640.0,Ghevar,400
DSC_0568-2_jpg.rf.c28224adcbaf54a943cd5e5e2c16511e.jpg,109,44,330.2,432.901,GreenChutney,40
hqdefault_jpg.rf.c283a27ca77a0bf9883d8cf2d8f27dce.jpg,121,0,565.268,613.0,BhindiMasala,150
coconut-chutney-8-_jpg.rf.c2875aa8bf2efa895d0f856d2a1ab710.jpg,127,0,640.0,608.261,CoconutChutney,100
crispy-dosa-recipe-1024x1024_jpg.rf.c287e042f08f8206b1cf968abdb74eb8.jpg,76,0,508.0,469.731,Dosa,168
crispy-dosa-recipe-1024x1024_jpg.rf.c287e042f08f8206b1cf968abdb74eb8.jpg,122,0,576.0,379.16,Dosa,168
maxresdefault-3-_jpg.rf.c2862c724d7755828b73b72e594f2763.jpg,118,0,611.1610000000001,636.949,AlooGobi,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,115,292,293.998,454.88,GulabJamun,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,91,140,269.823,300.88,GulabJamun,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,263,126,428.123,278.653,GulabJamun,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,370,38,537.648,196.688,GulabJamun,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,206,4,388.224,101.037,GulabJamun,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,3,32,156.398,210.409,GulabJamun,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,66,1,229.999,83.74,GulabJamun,150
7c44e7594854776e4ab2a1aa1104cebe_jpg.rf.c297096db90a5d2f350627a5797f721d.jpg,0,0,70.887,34.187,GulabJamun,150
istockphoto-515882350-170667a_jpg.rf.c283ee7706ed7db6b62ada6e0f205340.jpg,146,139,527.914,640.217,RasMalai,250
Palak-Paneer1_jpg.rf.c28f5c698029b9039e135b0d0fc29691.jpg,196,217,541.9390000000001,538.365,PalakPaneer,240
8700945795_b1e78b5f0f_z_jpg.rf.c29a7d269c2612e8ce982d0aa7cfd8ab.jpg,126,76,498.444,476.119,DumAloo,300
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,296,374,522.134,584.734,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,299,29,564.2570000000001,263.461,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,31,107,181.768,249.489,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,36,238,164.768,378.951,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,62,363,183.803,509.461,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,168,374,307.053,564.65,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,230,248,396.774,392.608,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,188,118,326.849,273.65,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,149,249,253.809,395.272,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,246,0,441.826,124.833,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,135,0,281.873,158.06,GulabJamun,150
gulab-jamun-1-_jpg.rf.c292a6e6d492c0244d0ad9cf9958e624.jpg,383,199,584.385,450.985,GulabJamun,150
53099699_jpg.rf.c2b9b96faddacf0a96529ff91b493bb6.jpg,0,0,626.0,487.529,Jalebi,150
20140912-tiffenbox2048-08_jpg.rf.c2aedcda90f724ba438200576eb31cf3.jpg,158,0,372.434,330.298,Dosa,168
20140912-tiffenbox2048-08_jpg.rf.c2aedcda90f724ba438200576eb31cf3.jpg,142,257,405.933,634.159,Dosa,168
20140912-tiffenbox2048-08_jpg.rf.c2aedcda90f724ba438200576eb31cf3.jpg,370,14,516.5740000000001,119.232,CoconutChutney,100
maxresdefault-8-_jpg.rf.c2bbeba21a5c897a1eb5e3d408f73773.jpg,0,0,640.0,640.0,AlooMasala,200
delicious-angoori-rasmalai-recipe_jpg.rf.c2bf594c11a24ddba2162f668de5a78d.jpg,92,469,315.074,608.778,RasMalai,250
delicious-angoori-rasmalai-recipe_jpg.rf.c2bf594c11a24ddba2162f668de5a78d.jpg,278,307,513.2280000000001,465.483,RasMalai,250
delicious-angoori-rasmalai-recipe_jpg.rf.c2bf594c11a24ddba2162f668de5a78d.jpg,45,247,295.908,401.508,RasMalai,250
delicious-angoori-rasmalai-recipe_jpg.rf.c2bf594c11a24ddba2162f668de5a78d.jpg,291,131,521.061,302.098,RasMalai,250
delicious-angoori-rasmalai-recipe_jpg.rf.c2bf594c11a24ddba2162f668de5a78d.jpg,54,84,317.702,267.213,RasMalai,250
51594624210632_jpg.rf.c2cde80123a895dce02235575690450e.jpg,55,278,417.53,567.854,Bhatura,300
51594624210632_jpg.rf.c2cde80123a895dce02235575690450e.jpg,121,40,442.06,359.061,Bhatura,300
51594624210632_jpg.rf.c2cde80123a895dce02235575690450e.jpg,434,293,639.542,622.946,Chole,350
R-23-_jpg.rf.c2aa80de0d62238a0efd616d7e505beb.jpg,85,260,537.054,490.0,Bhatura,300
R-23-_jpg.rf.c2aa80de0d62238a0efd616d7e505beb.jpg,319,261,597.7919999999999,486.0,Bhatura,300
R-23-_jpg.rf.c2aa80de0d62238a0efd616d7e505beb.jpg,262,109,593.547,253.0,Chole,350
Biryani_of_Lahore_jpg.rf.c2c5dd22a6520b7330a94fa1b6de7e80.jpg,133,89,548.1600000000001,552.275,Biryani,450
4686c55a21be50c0c365885fafa48d98_jpg.rf.c2c593a418e3a70ca2b6ec67ee303e78.jpg,5,55,640.251,612.218,MuttonCurry,500
bakoda-final_2-1300x865_jpg.rf.c2dc2465a45baa975afcdb25753ebda6.jpg,142,88,488.815,495.481,OnionPakoda,315
Aloo-Gobi-Recipe_jpg.rf.c2e71311a62c88947b713c3e5299681c.jpg,0,40,571.904,506.679,AlooGobi,150
Jalebi-Blog-Thumbnail_jpg.rf.c2e07e37538cb8fa61d072aaa50d930b.jpg,83,87,524.637,524.562,Jalebi,150
128701094_207625767617565_4949382109056837616_n_jpg.rf.c2d85d9cc5306d336f1a91a4b43fc0a9.jpg,29,204,453.712,554.9010000000001,Bhatura,300
128701094_207625767617565_4949382109056837616_n_jpg.rf.c2d85d9cc5306d336f1a91a4b43fc0a9.jpg,0,23,381.395,446.946,Bhatura,300
128701094_207625767617565_4949382109056837616_n_jpg.rf.c2d85d9cc5306d336f1a91a4b43fc0a9.jpg,479,116,606.373,243.548,Chole,350
Roasted-Brussels-Sprouts-and-Cauliflower-with-Bacon2-480x480_jpg.rf.c2e76b6b8cc75eaf9cf4b46434e57339.jpg,87,83,640.458,635.462,AlooGobi,150
paneer-1_jpg.rf.c2fa7d5b6144c5b60bec36a8a38f7844.jpg,269,119,604.3299999999999,535.136,ShahiPaneer,400
kerala-fish-curry_jpg.rf.c2e9c040de60a1fff622fdf2b4bfe911.jpg,23,85,640.111,531.169,FishCurry,300
big_malai_kulfi_-_kulfi_-9486_jpg.rf.c3084a0f721f418715326ee442564576.jpg,290,275,422.683,504.472,Kulfi,190
R-10-_jpg.rf.c30c42e22dda64f38f2bfb3d49e1d328.jpg,20,0,595.018,573.643,RasMalai,250
kesar-pista-kulfi-final-1-1-_jpg.rf.c30bd1bf9681650156c85847d0821ee6.jpg,36,31,365.626,307.561,Kulfi,190
kesar-pista-kulfi-final-1-1-_jpg.rf.c30bd1bf9681650156c85847d0821ee6.jpg,177,117,443.819,470.05,Kulfi,190
kesar-pista-kulfi-final-1-1-_jpg.rf.c30bd1bf9681650156c85847d0821ee6.jpg,362,152,521.391,529.337,Kulfi,190
Simple-Mutton-Curry-Spicy-Mutton-Curry-Indian-Style-Lamb-Gravy-1_jpg.rf.c30d061bcfe231fc10ed62eeb353716e.jpg,47,119,557.562,541.771,MuttonCurry,500
jelebi-1_jpg.rf.c30e5f42078f09ec99de063c0e18b3ec.jpg,229,47,639.9010000000001,474.594,Jalebi,150
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,55,363,200.867,533.444,Samosa,262
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,106,147,209.543,364.676,Samosa,262
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,194,293,310.648,513.903,Samosa,262
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,185,55,319.102,289.199,Samosa,262
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,304,341,446.844,539.374,Samosa,262
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,263,197,435.425,383.898,Samosa,262
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,401,256,524.543,474.025,Samosa,262
7-2_jpg.rf.c3108fae5b7ddbadc1f3e13a2a4cf564.jpg,294,3,423.229,212.13,Samosa,262
Cooked-white-rice_jpg.rf.c31afab10bbe07640afdf3422de2085a.jpg,0,0,640.0,637.0,WhiteRice,205
biryani_jpg.rf.c30fa63a142e3da9450753fb4b86106a.jpg,42,3,617.924,640.309,Biryani,450
2b10864470272044ac8c55f395c76e5d-1-_jpg.rf.c318b5f162305b5e6453ab63ad3f4095.jpg,43,4,639.723,640.439,AlooGobi,150
IMG_9604_jpg.rf.c31f47b735bc53bc18757b74219ced1f.jpg,125,46,631.432,487.792,MuttonCurry,500
IMG_3230_jpg.rf.c3260efd242441b676a36555f8a6bd3f.jpg,0,102,624.458,555.5699999999999,ShahiPaneer,400
Pakoda_jpg.rf.c31f54b961cb25807d6cdaf6c2f4d0ed.jpg,0,23,622.697,607.0,OnionPakoda,315
R-56-_jpg.rf.c335a3c01145f112b92a36f855fce33a.jpg,97,86,543.6759999999999,583.748,DumAloo,300
Shahi-Paneer-SK-Khazana_jpg.rf.c326e9f0b680ab54c8dd4ce58fcb787b.jpg,79,129,594.121,549.798,ShahiPaneer,400
RQGXGH3W0_jpg.rf.c34190aacacf58f5dcc46dc9b36de9ee.jpg,105,144,555.889,640.0,ShahiPaneer,400
Plain-Dosa_jpg.rf.c3347835b22504b3ba44bd279c98ec4b.jpg,3,31,586.095,474.067,Dosa,168
Plain-Dosa_jpg.rf.c3347835b22504b3ba44bd279c98ec4b.jpg,305,470,474.099,579.587,CoconutChutney,100
choleb-1024x768_jpg.rf.c3438bd36eb4389f0c12efd0a63a2dbe.jpg,0,0,464.0,405.907,Bhatura,300
choleb-1024x768_jpg.rf.c3438bd36eb4389f0c12efd0a63a2dbe.jpg,471,273,628.162,625.745,Chole,350
choleb-1024x768_jpg.rf.c3438bd36eb4389f0c12efd0a63a2dbe.jpg,0,116,486.144,494.477,Bhatura,300
choleb-1024x768_jpg.rf.c3438bd36eb4389f0c12efd0a63a2dbe.jpg,71,87,572.608,527.64,Bhatura,300
OIP-2-_jpg.rf.c34bc278392e88e652795ed7169b7498.jpg,122,71,365.326,543.739,DumAloo,300
OIP-2-_jpg.rf.c34bc278392e88e652795ed7169b7498.jpg,451,362,597.962,639.881,DumAloo,300
poha5_jpg.rf.c34ad41b2143501e1744630afb344c0c.jpg,6,0,640.5,639.776,Poha,250
dilli-streat-delhi-fast-food-jcw7a0x2w7_jpg.rf.c34caee63a44585db6848193c94e2702.jpg,188,80,346.006,448.44,Chai,105
R-23-_jpg.rf.c35bac67eef1616f546099816a3348f6.jpg,116,0,510.0,600.967,CoconutChutney,100
46258570_jpg.rf.c327dc7f784c9411b5a21348f509a82d.jpg,166,211,393.733,584.8779999999999,FishCurry,300
maxresdefault-3-_jpg.rf.c34e9eb244e5b8e9f374a6a1c717cd72.jpg,328,224,568.538,503.265,Chai,105
maxresdefault-4-_jpg.rf.c3552f48d21f5a1b201d4d4435dd7f52.jpg,0,0,640.0,640.0,Poha,250
ghevar-3-1_jpg.rf.c3665e3d3f82ef02d135d4bb37f0e031.jpg,0,1,614.5,639.814,Ghevar,400
97051213_jpg.rf.c362ef057736f69df9699db40e73817d.jpg,18,15,640.235,241.856,Lassi,220
Rice-Kheer-2-3-500x500_jpg.rf.c35e08de703e7bf311e7109331c3e6b8.jpg,45,75,567.782,569.2860000000001,Kheer,300
onion_bhajia_jpg.rf.c368656950dc0a1687459561c53e959e.jpg,0,0,639.884,640.0,OnionPakoda,315
Kashmiri-Dum-Aloo_jpg.rf.c35e4fb592469f31c74dc740ee98d5f1.jpg,10,217,623.209,474.654,DumAloo,300
OIP-8-_jpg.rf.c376010005e949b1ce8f8b1eba0459a4.jpg,68,0,640.388,545.69,Ghevar,400
OIP-8-_jpg.rf.c376010005e949b1ce8f8b1eba0459a4.jpg,0,346,252.805,638.969,Ghevar,400
masala-dosa-idli-dosa-food-closeup-selective-focus-crop-fragment-masala-dosa-idli-dosa-food-closeup-138983781_jpg.rf.c3830a3b32f8dbbe096a427b3ef68925.jpg,281,29,640.24,639.826,Dosa,168
Rajma-Masala-Recipe_jpg.rf.c3840c25f2a16939c85d1c7c79282c01.jpg,78,95,636.54,548.5219999999999,RajmaCurry,240
Rajma-Masala-Recipe_jpg.rf.c3840c25f2a16939c85d1c7c79282c01.jpg,25,535,325.89,640.0,WhiteRice,205
maxresdefault-7-_jpg.rf.c371e4e55855b77626ec6a24c828faea.jpg,0,7,636.633,639.965,OnionPakoda,315
IMG_0195_jpg.rf.c371c2c1a8edc61e4d0fec5f4b030df3.jpg,4,236,639.881,640.0,Kebab,200
IMG_0195_jpg.rf.c371c2c1a8edc61e4d0fec5f4b030df3.jpg,53,112,640.097,462.745,Kebab,200
IMG_0195_jpg.rf.c371c2c1a8edc61e4d0fec5f4b030df3.jpg,189,59,640.1800000000001,323.965,Kebab,200
IMG_0195_jpg.rf.c371c2c1a8edc61e4d0fec5f4b030df3.jpg,296,19,640.5,187.045,Kebab,200
R071BQ2BQ_jpg.rf.c389bbadb89d1ea765241698b94bc0d3.jpg,105,10,601.139,593.2,RajmaCurry,240
jalebi2_jpg.rf.c38423ff551684dca9b1cc26b9489488.jpg,113,205,578.943,513.7090000000001,Jalebi,150
OIP-2-_jpg.rf.c397d2450652f6dc9314b2f49bfa0bff.jpg,433,424,640.212,579.518,Ghevar,400
OIP-2-_jpg.rf.c397d2450652f6dc9314b2f49bfa0bff.jpg,188,128,504.312,340.962,Ghevar,400
OIP-3-_jpg.rf.c39248e0d18ed8ba69d623af92425ef5.jpg,93,163,496.488,584.775,BhindiMasala,150
R-2-q_jpg.rf.c397818b5701dfea319881cf3f73b1c3.jpg,138,70,526.355,322.34,BhindiMasala,150
Chole-Masala_finalforweb3-500x500_jpg.rf.c3973afc2109f1b1af565272bd41a1bf.jpg,62,2,559.0129999999999,640.193,Chole,350
palak-paneer-3-2-_jpg.rf.c3995b47da4cec62064f8373859d8b2b.jpg,0,261,543.957,639.236,PalakPaneer,240
R-16-_jpg.rf.c3b5cdd204affde0f32d859ef2651183.jpg,0,0,640.0,640.0,RasMalai,250
R-28-_jpg.rf.c3916e8723bc244bcf899c5cbfb4a9e7.jpg,0,0,615.883,604.0,BhindiMasala,150
BHINDI_MASALA-jpg-1200x800_q85_crop_jpg.rf.c3acab76e1e3fd558b7e8f1534b771f1.jpg,0,37,548.234,640.5,BhindiMasala,150
masala-dosa-1_jpg.rf.c3a28d3bff383867119dffd9f42616e0.jpg,28,0,348.535,638.757,Dosa,168
masala-dosa-1_jpg.rf.c3a28d3bff383867119dffd9f42616e0.jpg,152,1,512.829,547.007,Dosa,168
83-Slow-cooked-indian-mutton-mughal-style_jpg.rf.c3be8e196b01a2ac3888b1498475ef7b.jpg,117,61,573.894,571.264,MuttonCurry,500
R-39-_jpg.rf.c3c06423007b812aa96a4804b6af1a81.jpg,189,137,566.994,369.013,Kheer,300
R-39-_jpg.rf.c3c06423007b812aa96a4804b6af1a81.jpg,39,456,393.597,638.4739999999999,Kheer,300
R-36-_jpg.rf.c3cf1d7588e5e3c4c01ae508e11fcdf1.jpg,150,0,639.9929999999999,632.806,Idli,58
R-36-_jpg.rf.c3cf1d7588e5e3c4c01ae508e11fcdf1.jpg,25,192,330.145,637.3240000000001,Idli,58
dum-aloo-3_jpg.rf.c3bd7be680e96aa9b68761068d008eef.jpg,27,40,640.16,608.0,DumAloo,300
Palaak-paneer-684x1024_jpg.rf.c3df51fbb56f78b1038dc65c85aea77f.jpg,0,105,629.511,547.7529999999999,PalakPaneer,240
63411b02a38858a6ec6dce303386397b_jpg.rf.c3d1d35629d7bc00efa0b7b04cd613bc.jpg,186,0,322.981,417.769,Kebab,200
63411b02a38858a6ec6dce303386397b_jpg.rf.c3d1d35629d7bc00efa0b7b04cd613bc.jpg,244,8,376.841,441.942,Kebab,200
63411b02a38858a6ec6dce303386397b_jpg.rf.c3d1d35629d7bc00efa0b7b04cd613bc.jpg,283,77,402.749,535.881,Kebab,200
63411b02a38858a6ec6dce303386397b_jpg.rf.c3d1d35629d7bc00efa0b7b04cd613bc.jpg,328,163,439.794,565.4259999999999,Kebab,200
63411b02a38858a6ec6dce303386397b_jpg.rf.c3d1d35629d7bc00efa0b7b04cd613bc.jpg,365,249,469.397,610.971,Kebab,200
63411b02a38858a6ec6dce303386397b_jpg.rf.c3d1d35629d7bc00efa0b7b04cd613bc.jpg,475,67,552.229,279.304,GreenChutney,40
63411b02a38858a6ec6dce303386397b_jpg.rf.c3d1d35629d7bc00efa0b7b04cd613bc.jpg,591,0,638.517,152.724,Kebab,200
R-26-_jpg.rf.c3d8dba967e41c41055a1779ce72557f.jpg,9,0,640.0,565.371,Jalebi,150
20200505_181033-scaled_jpg.rf.c3fe2d0afac209e5087d2fa8f589bfde.jpg,262,152,576.578,416.652,GreenChutney,40
Lassi_whitemountain_jpg.rf.c3df7e7a9a2f73e007066ccb812df429.jpg,15,34,629.224,304.411,Lassi,220
Lassi_whitemountain_jpg.rf.c3df7e7a9a2f73e007066ccb812df429.jpg,0,297,634.816,562.808,Lassi,220
maxresdefault-13-_jpg.rf.c3dfc2b69c153568a48033e379c4d221.jpg,0,0,639.965,638.5,AlooMasala,200
Bhature-Recipe-500x500_jpg.rf.c3e836fe725aad58f642e78498f4af37.jpg,0,193,268.521,633.762,Bhatura,300
Bhature-Recipe-500x500_jpg.rf.c3e836fe725aad58f642e78498f4af37.jpg,348,109,614.6600000000001,452.97,Chole,350
Bhature-Recipe-500x500_jpg.rf.c3e836fe725aad58f642e78498f4af37.jpg,54,249,450.766,636.9780000000001,Bhatura,300
Mexican-Pinto-Beans-Facebook-hires-520x520_jpg.rf.c402cceb86509e34361439eed3903ed3.jpg,0,34,640.0,524.2429999999999,RajmaCurry,240
Cooked-white-rice_jpg.rf.c42d899a2e1b74d95595367adfd06c0c.jpg,0,0,640.0,639.948,WhiteRice,205
white-rice-2-_jpg.rf.c3d50dfac0a961b8dc20a4a0a3c8b56b.jpg,3,1,601.078,640.313,WhiteRice,205
bhindi-masala-gravy_jpg.rf.c3fe41e1a0f5ef8a4f7f1fa7beb4764d.jpg,111,156,510.561,580.244,BhindiMasala,150
maxresdefault-6-_jpg.rf.c42ac4b44dfe35dc3632082685c0faa7.jpg,105,134,456.705,521.594,GreenChutney,40
R-3-_jpg.rf.c41fdcc848c09f648ed809b87d0894a0.jpg,268,249,443.509,545.8530000000001,Kheer,300
R-3-_jpg.rf.c41fdcc848c09f648ed809b87d0894a0.jpg,64,126,190.591,372.232,Kheer,300
seekhkebabfrontplatter_jpg.rf.c431021720b3074317d806d54ba3fe3b.jpg,105,386,359.139,539.521,Kebab,200
seekhkebabfrontplatter_jpg.rf.c431021720b3074317d806d54ba3fe3b.jpg,167,323,466.79,473.127,Kebab,200
seekhkebabfrontplatter_jpg.rf.c431021720b3074317d806d54ba3fe3b.jpg,222,270,502.552,387.533,Kebab,200
seekhkebabfrontplatter_jpg.rf.c431021720b3074317d806d54ba3fe3b.jpg,311,236,548.2719999999999,348.032,Kebab,200
seekhkebabfrontplatter_jpg.rf.c431021720b3074317d806d54ba3fe3b.jpg,413,361,539.825,434.26,Kebab,200
seekhkebabfrontplatter_jpg.rf.c431021720b3074317d806d54ba3fe3b.jpg,485,282,577.175,359.038,Kebab,200
OIP-3-_jpg.rf.c43918f34dac976862eab92a9d13c987.jpg,64,32,630.937,639.963,RajmaCurry,240
Simple-fish-curry-1-1_jpg.rf.c43035224697000d5f1e4c6fc5a05319.jpg,132,95,638.76,613.334,FishCurry,300
OIP-9-_jpg.rf.c43ee6902f00c349a0f7639559e398bf.jpg,0,0,487.013,640.0,RasMalai,250
maxresdefault-2-_jpg.rf.c43ee7ddf09a4cee0458daa11f9d7e42.jpg,0,0,607.896,639.564,AlooMasala,200
R-17-_jpg.rf.c44988c850a62d6485ccef16ea156415.jpg,11,21,598.393,618.881,CoconutChutney,100
Punjabi-Fish-Curry-002_jpg.rf.c440ad7d29faa5856e487ea076ed93f0.jpg,0,0,466.723,640.0,FishCurry,300
idly2_jpg.rf.c4567ad15116d1891f4d3cfed63cc543.jpg,192,132,437.972,509.873,Idli,58
idly2_jpg.rf.c4567ad15116d1891f4d3cfed63cc543.jpg,101,108,339.871,464.454,Idli,58
idly2_jpg.rf.c4567ad15116d1891f4d3cfed63cc543.jpg,109,20,323.989,319.985,Idli,58
idly2_jpg.rf.c4567ad15116d1891f4d3cfed63cc543.jpg,246,6,385.853,203.09,Idli,58
4-18_jpg.rf.c43ca287134d767dcfe65ea509f40e36.jpg,97,64,396.085,511.267,Kheer,300
4-18_jpg.rf.c43ca287134d767dcfe65ea509f40e36.jpg,301,547,515.873,629.473,Kheer,300
4-18_jpg.rf.c43ca287134d767dcfe65ea509f40e36.jpg,474,81,639.8009999999999,530.832,Kheer,300
gohan_jpg.rf.c44b142a14666f12bb9dfac5b767557b.jpg,40,2,640.0,640.137,WhiteRice,205
amia-hari-chutney_jpg.rf.c4764f7c76e05ad54f261550bd769c2f.jpg,74,52,579.0550000000001,526.527,GreenChutney,40
rasmalai-500x500_jpg.rf.c449690cdd90065dbbf5194b9387d4a7.jpg,0,81,634.336,513.7529999999999,RasMalai,250
IMG_7323_jpg.rf.c482e5109671cf1c0280eca4e72a8974.jpg,6,160,570.149,434.918,Jalebi,150
vegan-saag-palak-paneer-chickpea-tofu-7_jpg.rf.c45bf12a354c1117f67936c08c8179cc.jpg,118,348,527.0419999999999,623.631,PalakPaneer,240
vegan-saag-palak-paneer-chickpea-tofu-7_jpg.rf.c45bf12a354c1117f67936c08c8179cc.jpg,0,75,276.944,354.258,PalakPaneer,240
vegan-saag-palak-paneer-chickpea-tofu-7_jpg.rf.c45bf12a354c1117f67936c08c8179cc.jpg,312,4,639.9680000000001,178.735,PalakPaneer,240
instant-rice-idlis-1_jpg.rf.c48ae68aee72fc286af9eee33116d9e5.jpg,59,120,533.527,536.0,Idli,58
Easy-Kulfi-Recipe-with-Condensed-Milk-2-2_jpg.rf.c48ea21a912ec64f1ed30181a712f7d9.jpg,36,82,503.863,446.446,Kulfi,190
Easy-Kulfi-Recipe-with-Condensed-Milk-2-2_jpg.rf.c48ea21a912ec64f1ed30181a712f7d9.jpg,383,202,640.1320000000001,455.181,Kulfi,190
OIP_jpg.rf.c490e9bf0dae56e5fcfa0ae792620202.jpg,121,55,567.229,630.633,AlooMasala,200
maxresdefault-2-_jpg.rf.c4a2008716c41d04de8f930efdae4db9.jpg,33,10,541.399,605.491,Poha,250
istockphoto-515856034-170667a_jpg.rf.c4a2944bb3fa57642f1af1483bbd6ad6.jpg,100,222,406.799,640.323,RasMalai,250
R-28-_jpg.rf.c4b65b68255985244853e1f01d31daba.jpg,163,233,386.819,441.883,GulabJamun,150
R-28-_jpg.rf.c4b65b68255985244853e1f01d31daba.jpg,374,237,595.8779999999999,447.801,GulabJamun,150
R-28-_jpg.rf.c4b65b68255985244853e1f01d31daba.jpg,287,167,476.666,300.579,GulabJamun,150
R-28-_jpg.rf.c4b65b68255985244853e1f01d31daba.jpg,279,393,500.957,537.883,GulabJamun,150
palak-paneer-2_jpg.rf.c4a3ba4fdd23e6041da3c05a8358e4b5.jpg,10,49,480.872,639.54,PalakPaneer,240
z23bxiocalw5kliqgltl_jpg.rf.c4aa0ce9268e8e07e21c1c9863ea4c1a.jpg,234,60,593.8910000000001,387.083,Bhatura,300
z23bxiocalw5kliqgltl_jpg.rf.c4aa0ce9268e8e07e21c1c9863ea4c1a.jpg,253,313,546.396,554.6990000000001,Bhatura,300
z23bxiocalw5kliqgltl_jpg.rf.c4aa0ce9268e8e07e21c1c9863ea4c1a.jpg,62,204,239.303,429.024,Chole,350
White_rice-1_jpg.rf.c4c8e590bbb8731f5e52af53f62dc5a5.jpg,150,5,477.723,639.779,WhiteRice,205
IMG_5060-1024x741_jpg.rf.c4cfa6674c385795f15a34feb84f6bd9.jpg,48,353,454.961,622.0,Kulfi,190
IMG_5060-1024x741_jpg.rf.c4cfa6674c385795f15a34feb84f6bd9.jpg,151,168,517.924,387.0,Kulfi,190
IMG_5060-1024x741_jpg.rf.c4cfa6674c385795f15a34feb84f6bd9.jpg,220,29,527.742,219.0,Kulfi,190
maxresdefault-15-_jpg.rf.c4d4486a6b8d8aed6557a80ac4c3335f.jpg,42,277,551.2629999999999,620.827,GreenChutney,40
AlooGobiMatarSabzi-1_jpg.rf.c4e04df368d8c0335652697d99c34433.jpg,26,23,634.336,640.0,AlooGobi,150
Oatmeal-Dosa_jpg.rf.c4d67a24512578f7c67e5480b03d29a8.jpg,151,225,599.981,457.092,Dosa,168
Oatmeal-Dosa_jpg.rf.c4d67a24512578f7c67e5480b03d29a8.jpg,151,417,591.49,541.847,Dosa,168
Oatmeal-Dosa_jpg.rf.c4d67a24512578f7c67e5480b03d29a8.jpg,330,103,471.259,248.623,GreenChutney,40
IMG_88651_jpg.rf.c4e898f6206be050a155619c0b2796af.jpg,0,88,635.094,536.2429999999999,FishCurry,300
rabri-kulfi-ice-cream-500x500_jpg.rf.c4ed7871fc16b2675de874b05924846a.jpg,110,40,493.887,526.796,Kulfi,190
maxresdefault-9-_jpg.rf.c4f0b9d831701cf35e334c80263b8154.jpg,33,84,601.151,555.085,RasMalai,250
625-new-poha_625x349_51453704716_jpg.rf.c4ec3206f3a070c731fcfe2f0df0a651.jpg,0,0,640.0,640.0,Poha,250
cholam-idli_jpg.rf.c4ff56687b9f48d48fe61dd24e9bf6e5.jpg,366,101,583.999,298.175,Idli,58
cholam-idli_jpg.rf.c4ff56687b9f48d48fe61dd24e9bf6e5.jpg,194,35,431.51,226.292,Idli,58
cholam-idli_jpg.rf.c4ff56687b9f48d48fe61dd24e9bf6e5.jpg,32,125,262.51,316.251,Idli,58
cholam-idli_jpg.rf.c4ff56687b9f48d48fe61dd24e9bf6e5.jpg,210,222,429.877,393.198,Idli,58
rasmalai-recipe-2-_jpg.rf.c50423dabf0a6ca3b24c4589c9e3c642.jpg,70,28,577.81,400.585,RasMalai,250
